ID,Category,Occupation
PA13976,Type12,Service and Sales Workers
PA13977,Type5,Service and Sales Workers
PA13977,Type12,Service and Sales Workers
PA13978,Type8,"Legislators, Senior Officials & Managers"
PA13979,Type8,"Legislators, Senior Officials & Managers"
PA13980,Type10,"Legislators, Senior Officials & Managers"
PA13981,Type12,Economically Inactive
PA13982,Type3,"Legislators, Senior Officials & Managers"
PA13983,Type12,Economically Inactive
PA13983,Type5,Economically Inactive
PA13984,Type12,Economically Inactive
PA13985,Type12,"Legislators, Senior Officials & Managers"
PA13986,Type6,Service and Sales Workers
PA13986,Type13,Service and Sales Workers
PA13987,Type10,"Legislators, Senior Officials & Managers"
PA13988,Type12,Service and Sales Workers
PA13988,Type15,Service and Sales Workers
PA13989,Type12,Service and Sales Workers
PA13989,Type5,Service and Sales Workers
PA13990,Type9,Associate Professionals and Technicians
PA13991,Type9,"Legislators, Senior Officials & Managers"
PA13992,Type7,"Legislators, Senior Officials & Managers"
PA13993,Type12,"Legislators, Senior Officials & Managers"
PA13994,Type3,Clerical Support Workers
PA13995,Type7,Economically Inactive
PA13996,Type3,Economically Inactive
PA13996,Type12,Economically Inactive
PA13997,Type6,Associate Professionals and Technicians
PA13998,Type15,Economically Inactive
PA13999,Type10,"Legislators, Senior Officials & Managers"
PA14000,Type8,"Legislators, Senior Officials & Managers"
PA14001,Type2,Economically Inactive
PA14001,Type15,Economically Inactive
PA14002,Type6,Economically Inactive
PA14002,Type3,Economically Inactive
PA14003,Type12,"Legislators, Senior Officials & Managers"
PA14004,Type12,Service and Sales Workers
PA14005,Type12,Service and Sales Workers
PA14006,Type13,"Legislators, Senior Officials & Managers"
PA14007,Type10,"Legislators, Senior Officials & Managers"
PA14008,Type10,"Legislators, Senior Officials & Managers"
PA14009,Type10,Associate Professionals and Technicians
PA14010,Type13,Service and Sales Workers
PA14011,Type12,Economically Inactive
PA14012,Type15,Professionals
PA14013,Type12,Associate Professionals and Technicians
PA14014,Type9,"Legislators, Senior Officials & Managers"
PA14015,Type9,Service and Sales Workers
PA14015,Type5,Service and Sales Workers
PA14015,Type9,Service and Sales Workers
PA14015,Type12,Service and Sales Workers
PA14016,Type5,Service and Sales Workers
PA14017,Type5,Others
PA14017,Type10,Others
PA14018,Type12,Associate Professionals and Technicians
PA14019,Type5,"Legislators, Senior Officials & Managers"
PA14020,Type6,"Legislators, Senior Officials & Managers"
PA14021,Type6,"Legislators, Senior Officials & Managers"
PA14022,Type15,Service and Sales Workers
PA14022,Type12,Service and Sales Workers
PA14023,Type1,"Legislators, Senior Officials & Managers"
PA14024,Type6,Service and Sales Workers
PA14024,Type12,Service and Sales Workers
PA14025,Type9,Clerical Support Workers
PA14026,Type13,Clerical Support Workers
PA14027,Type12,"Legislators, Senior Officials & Managers"
PA14028,Type2,"Legislators, Senior Officials & Managers"
PA14029,Type9,Service and Sales Workers
PA14030,Type3,Economically Inactive
PA14031,Type13,Service and Sales Workers
PA14032,Type12,Economically Inactive
PA14033,Type12,"Legislators, Senior Officials & Managers"
PA14034,Type12,"Legislators, Senior Officials & Managers"
PA14035,Type13,Others
PA14036,Type13,Economically Inactive
PA14037,Type12,Professionals
PA14038,Type10,"Legislators, Senior Officials & Managers"
PA14039,Type12,Service and Sales Workers
PA14040,Type8,Clerical Support Workers
PA14040,Type13,Clerical Support Workers
PA14041,Type12,Professionals
PA14042,Type3,"Legislators, Senior Officials & Managers"
PA14042,Type6,"Legislators, Senior Officials & Managers"
PA14042,Type12,"Legislators, Senior Officials & Managers"
PA14043,Type12,Associate Professionals and Technicians
PA14044,Type2,"Legislators, Senior Officials & Managers"
PA14044,Type13,"Legislators, Senior Officials & Managers"
PA14045,Type13,Associate Professionals and Technicians
PA14046,Type10,"Legislators, Senior Officials & Managers"
PA14047,Type12,Economically Inactive
PA14048,Type12,"Legislators, Senior Officials & Managers"
PA14049,Type12,"Legislators, Senior Officials & Managers"
PA14049,Type6,"Legislators, Senior Officials & Managers"
PA14050,Type13,Clerical Support Workers
PA14051,Type12,Service and Sales Workers
PA14052,Type12,Service and Sales Workers
PA14053,Type15,Service and Sales Workers
PA14054,Type10,"Legislators, Senior Officials & Managers"
PA14055,Type5,Professionals
PA14056,Type13,Clerical Support Workers
PA14057,Type13,Service and Sales Workers
PA14058,Type12,"Legislators, Senior Officials & Managers"
PA14059,Type13,Associate Professionals and Technicians
PA14060,Type10,Associate Professionals and Technicians
PA14061,Type6,"Legislators, Senior Officials & Managers"
PA14062,Type13,"Legislators, Senior Officials & Managers"
PA14063,Type15,Economically Inactive
PA14064,Type10,"Legislators, Senior Officials & Managers"
PA14065,Type9,Economically Inactive
PA14066,Type12,Economically Inactive
PA14067,Type5,Associate Professionals and Technicians
PA14068,Type6,Clerical Support Workers
PA14069,Type12,"Legislators, Senior Officials & Managers"
PA14070,Type12,Professionals
PA14071,Type8,"Legislators, Senior Officials & Managers"
PA14072,Type10,"Legislators, Senior Officials & Managers"
PA14073,Type12,Professionals
PA14074,Type15,"Legislators, Senior Officials & Managers"
PA14075,Type12,"Legislators, Senior Officials & Managers"
PA14076,Type2,"Legislators, Senior Officials & Managers"
PA14076,Type13,"Legislators, Senior Officials & Managers"
PA14077,Type13,Associate Professionals and Technicians
PA14078,Type9,Economically Inactive
PA14079,Type10,"Legislators, Senior Officials & Managers"
PA14079,Type2,"Legislators, Senior Officials & Managers"
PA14080,Type10,Economically Inactive
PA14081,Type12,"Cleaners, Labourers and Related Workers"
PA14082,Type12,Economically Inactive
PA14082,Type5,Economically Inactive
PA14083,Type1,Service and Sales Workers
PA14084,Type12,Economically Inactive
PA14085,Type13,Service and Sales Workers
PA14086,Type12,Others
PA14087,Type9,Economically Inactive
PA14088,Type12,Economically Inactive
PA14089,Type12,Associate Professionals and Technicians
PA14090,Type13,"Legislators, Senior Officials & Managers"
PA14091,Type10,Others
PA14092,Type8,"Legislators, Senior Officials & Managers"
PA14093,Type10,"Legislators, Senior Officials & Managers"
PA14094,Type9,Economically Inactive
PA14095,Type13,"Legislators, Senior Officials & Managers"
PA14096,Type12,Economically Inactive
PA14097,Type10,"Legislators, Senior Officials & Managers"
PA14098,Type13,Clerical Support Workers
PA14099,Type12,Others
PA14100,Type12,"Legislators, Senior Officials & Managers"
PA14101,Type10,Economically Inactive
PA14102,Type13,Clerical Support Workers
PA14103,Type13,"Legislators, Senior Officials & Managers"
PA14104,Type12,Economically Inactive
PA14104,Type9,Economically Inactive
PA14105,Type10,Economically Inactive
PA14105,Type15,Economically Inactive
PA14106,Type3,Economically Inactive
PA14107,Type12,"Legislators, Senior Officials & Managers"
PA14108,Type15,Clerical Support Workers
PA14109,Type9,Service and Sales Workers
PA14110,Type13,Clerical Support Workers
PA14111,Type12,Associate Professionals and Technicians
PA14112,Type12,Service and Sales Workers
PA14113,Type9,Service and Sales Workers
PA14114,Type7,Associate Professionals and Technicians
PA14115,Type15,Economically Inactive
PA14116,Type15,Associate Professionals and Technicians
PA14117,Type9,Economically Inactive
PA14117,Type15,Economically Inactive
PA14118,Type3,Economically Inactive
PA14119,Type12,Associate Professionals and Technicians
PA14120,Type15,Economically Inactive
PA14120,Type13,Economically Inactive
PA14121,Type12,Associate Professionals and Technicians
PA14122,Type2,Professionals
PA14123,Type9,Economically Inactive
PA14123,Type3,Economically Inactive
PA14123,Type13,Economically Inactive
PA14124,Type15,Service and Sales Workers
PA14125,Type13,"Legislators, Senior Officials & Managers"
PA14126,Type5,Service and Sales Workers
PA14126,Type12,Service and Sales Workers
PA14127,Type2,Professionals
PA14127,Type9,Professionals
PA14128,Type15,"Legislators, Senior Officials & Managers"
PA14129,Type15,Economically Inactive
PA14130,Type12,"Legislators, Senior Officials & Managers"
PA14131,Type3,Clerical Support Workers
PA14132,Type10,"Legislators, Senior Officials & Managers"
PA14133,Type2,Economically Inactive
PA14133,Type9,Economically Inactive
PA14133,Type12,Economically Inactive
PA14134,Type3,Economically Inactive
PA14135,Type1,Service and Sales Workers
PA14136,Type15,Clerical Support Workers
PA14137,Type13,Associate Professionals and Technicians
PA14138,Type5,Craftsmen and Related Trades Workers
PA14139,Type12,Clerical Support Workers
PA14140,Type13,Economically Inactive
PA14141,Type12,Professionals
PA14142,Type13,Professionals
PA14143,Type8,"Legislators, Senior Officials & Managers"
PA14144,Type12,Professionals
PA14145,Type13,Associate Professionals and Technicians
PA14146,Type13,"Legislators, Senior Officials & Managers"
PA14147,Type9,"Legislators, Senior Officials & Managers"
PA14147,Type10,"Legislators, Senior Officials & Managers"
PA14147,Type9,"Legislators, Senior Officials & Managers"
PA14148,Type10,"Legislators, Senior Officials & Managers"
PA14149,Type10,Economically Inactive
PA14150,Type12,Associate Professionals and Technicians
PA14151,Type15,Service and Sales Workers
PA14152,Type11,Service and Sales Workers
PA14153,Type12,Service and Sales Workers
PA14154,Type12,Economically Inactive
PA14155,Type10,Clerical Support Workers
PA14156,Type12,Economically Inactive
PA14157,Type12,Service and Sales Workers
PA14157,Type15,Service and Sales Workers
PA14158,Type15,Economically Inactive
PA14158,Type13,Economically Inactive
PA14159,Type12,Associate Professionals and Technicians
PA14160,Type9,Economically Inactive
PA14161,Type12,Plant & Machine Operators & Assemblers
PA14162,Type3,Service and Sales Workers
PA14163,Type9,Service and Sales Workers
PA14164,Type11,"Cleaners, Labourers and Related Workers"
PA14165,Type12,"Legislators, Senior Officials & Managers"
PA14166,Type4,"Cleaners, Labourers and Related Workers"
PA14167,Type15,Economically Inactive
PA14168,Type9,Economically Inactive
PA14169,Type12,Associate Professionals and Technicians
PA14170,Type12,Economically Inactive
PA14171,Type10,Clerical Support Workers
PA14172,Type2,Associate Professionals and Technicians
PA14172,Type9,Associate Professionals and Technicians
PA14173,Type9,Associate Professionals and Technicians
PA14174,Type5,"Legislators, Senior Officials & Managers"
PA14175,Type12,Clerical Support Workers
PA14176,Type11,Economically Inactive
PA14177,Type10,"Legislators, Senior Officials & Managers"
PA14178,Type12,"Legislators, Senior Officials & Managers"
PA14179,Type9,Service and Sales Workers
PA14179,Type12,Service and Sales Workers
PA14180,Type12,Clerical Support Workers
PA14181,Type5,"Legislators, Senior Officials & Managers"
PA14182,Type10,Economically Inactive
PA14183,Type9,Clerical Support Workers
PA14183,Type12,Clerical Support Workers
PA14184,Type12,Service and Sales Workers
PA14185,Type6,Associate Professionals and Technicians
PA14186,Type1,"Legislators, Senior Officials & Managers"
PA14187,Type12,Clerical Support Workers
PA14188,Type12,"Legislators, Senior Officials & Managers"
PA14189,Type12,Professionals
PA14189,Type6,Professionals
PA14190,Type10,Service and Sales Workers
PA14191,Type10,Economically Inactive
PA14192,Type12,Service and Sales Workers
PA14193,Type8,Economically Inactive
PA14193,Type12,Economically Inactive
PA14194,Type10,Professionals
PA14195,Type5,Associate Professionals and Technicians
PA14196,Type9,Economically Inactive
PA14196,Type13,Economically Inactive
PA14197,Type12,Clerical Support Workers
PA14198,Type5,Economically Inactive
PA14199,Type9,"Legislators, Senior Officials & Managers"
PA14199,Type9,"Legislators, Senior Officials & Managers"
PA14200,Type8,Clerical Support Workers
PA14201,Type8,Clerical Support Workers
PA14201,Type12,Clerical Support Workers
PA14202,Type6,Service and Sales Workers
PA14203,Type8,"Legislators, Senior Officials & Managers"
PA14204,Type10,"Legislators, Senior Officials & Managers"
PA14204,Type10,"Legislators, Senior Officials & Managers"
PA14205,Type13,Associate Professionals and Technicians
PA14206,Type11,"Legislators, Senior Officials & Managers"
PA14207,Type3,Craftsmen and Related Trades Workers
PA14207,Type13,Craftsmen and Related Trades Workers
PA14208,Type8,Service and Sales Workers
PA14209,Type12,Economically Inactive
PA14210,Type13,"Legislators, Senior Officials & Managers"
PA14211,Type15,Service and Sales Workers
PA14211,Type13,Service and Sales Workers
PA14212,Type10,"Legislators, Senior Officials & Managers"
PA14213,Type12,Clerical Support Workers
PA14214,Type3,Service and Sales Workers
PA14215,Type12,"Legislators, Senior Officials & Managers"
PA14216,Type3,Clerical Support Workers
PA14216,Type12,Clerical Support Workers
PA14217,Type12,Clerical Support Workers
PA14218,Type15,Economically Inactive
PA14218,Type13,Economically Inactive
PA14219,Type12,Clerical Support Workers
PA14220,Type9,Clerical Support Workers
PA14220,Type12,Clerical Support Workers
PA14221,Type8,"Legislators, Senior Officials & Managers"
PA14222,Type13,Economically Inactive
PA14223,Type4,Service and Sales Workers
PA14224,Type13,Associate Professionals and Technicians
PA14225,Type3,Economically Inactive
PA14226,Type15,Associate Professionals and Technicians
PA14227,Type5,Clerical Support Workers
PA14227,Type3,Clerical Support Workers
PA14228,Type5,Economically Inactive
PA14228,Type9,Economically Inactive
PA14229,Type12,Service and Sales Workers
PA14230,Type5,Associate Professionals and Technicians
PA14231,Type3,"Legislators, Senior Officials & Managers"
PA14232,Type12,Clerical Support Workers
PA14233,Type15,Service and Sales Workers
PA14234,Type5,Professionals
PA14235,Type13,Craftsmen and Related Trades Workers
PA14236,Type13,Plant & Machine Operators & Assemblers
PA14237,Type6,"Legislators, Senior Officials & Managers"
PA14238,Type13,Professionals
PA14239,Type15,Economically Inactive
PA14240,Type11,Others
PA14241,Type9,Clerical Support Workers
PA14242,Type7,Service and Sales Workers
PA14243,Type8,"Legislators, Senior Officials & Managers"
PA14244,Type12,"Legislators, Senior Officials & Managers"
PA14245,Type9,Professionals
PA14246,Type15,Associate Professionals and Technicians
PA14246,Type12,Associate Professionals and Technicians
PA14246,Type11,Associate Professionals and Technicians
PA14247,Type12,Clerical Support Workers
